leaf
91429,592
91430,308
91431,1747
91432,1791
91433,369
91434,1127
91435,1968
91436,1560
91437,1572
91438,1922
91439,1170
91440,277
91441,1178
91442,996
91443,1520
91444,680
91445,1442
91446,1833
91447,979
91448,1136
91449,452
91450,1350
91451,1668
91452,1828
91453,419
91454,1879
91455,1148
91456,1404
91457,1179
91458,1579
91459,688
91460,1766
91461,1883
91462,325
91463,1456
91464,150
91465,1453
91466,1320
91467,1708
91468,918
91469,1138
91470,772
91471,1193
91472,204
91473,1758
91474,606
91475,886
91476,1094
91477,330
91478,1853
91479,118
91480,784
91481,1099
91482,1782
91483,506
91484,1516
91485,1561
91486,1652
91487,813
91488,635
91489,1123
91490,1497
91491,289
91492,904
91493,1817
91494,1743
91495,1052
91496,1164
91497,958
91498,652
91499,2072
91500,2086
91501,1419
91502,1162
91503,187
91504,1072
91505,1761
91506,1071
91507,54
91508,2088
91509,820
91510,171
91511,769
91512,1909
91513,1951
91514,1270
91515,1321
91516,1410
91517,815
91518,21
91519,2036
91520,1929
91521,1517
91522,221
91523,729
91524,1228
91525,1961
91526,1772
91527,280
91528,814
91529,314
91530,249
91531,796
91532,1731
91533,1411
91534,983
91535,695
91536,1066
91537,2043
91538,748
91539,1051
91540,757
91541,920
91542,1809
91543,562
91544,766
91545,978
91546,1875
91547,65
91548,1782
91549,1895
91550,2099
91551,1611
91552,1308
91553,215
91554,227
91555,427
91556,73
91557,1998
91558,710
91559,887
91560,208
91561,960
91562,1674
91563,1936
91564,257
91565,546
91566,527
91567,1323
91568,484
91569,1272
91570,260
91571,1238
91572,79
91573,2069
91574,1793
91575,845
91576,943
91577,1568
91578,909
91579,619
91580,1360
91581,903
91582,118
91583,560
91584,1117
91585,345
91586,987
91587,1188
91588,237
91589,1690
91590,2065
91591,447
91592,540
91593,1637
91594,278
91595,799
91596,73
91597,807
91598,9
91599,557
91600,2070
91601,268
91602,1788
91603,46
91604,234
91605,1482
91606,890
91607,1175
91608,943
91609,1787
91610,1786
91611,190
91612,584
91613,1903
91614,750
91615,1696
91616,145
91617,1728
91618,778
91619,381
91620,1312
91621,739
91622,832
91623,1845
91624,262
91625,1109
91626,538
91627,334
91628,1907
91629,547
91630,893
91631,1873
91632,817
91633,574
91634,1918
91635,1051
91636,2047
91637,702
91638,113
91639,886
91640,382
91641,1898
91642,1074
91643,968
91644,1701
91645,1814
91646,554
91647,1841
91648,1441
91649,1327
91650,119
91651,645
91652,2057
91653,951
91654,382
91655,216
91656,2049
91657,922
91658,553
91659,1852
91660,1465
91661,1441
91662,1626
91663,170
91664,2007
91665,1440
91666,1218
91667,1951
91668,31
91669,1332
91670,732
91671,413
91672,1127
91673,1797
91674,1377
91675,721
91676,1512
91677,1924
91678,456
91679,844
91680,1147
91681,575
91682,1485
91683,1101
91684,1521
91685,1861
91686,1316
91687,1466
91688,678
91689,1862
91690,1213
91691,30
91692,1199
91693,732
91694,200
91695,1103
91696,61
91697,1418
91698,951
91699,90
91700,642
91701,1675
91702,504
91703,1762
91704,1368
91705,1874
91706,373
91707,773
91708,1698
91709,832
91710,1611
91711,739
91712,1402
91713,988
91714,1830
91715,816
91716,744
91717,1044
91718,169
91719,1417
91720,802
91721,1380
91722,1448
91723,1991
91724,1
91725,1646
91726,992
91727,61
91728,957
91729,1930
91730,150
91731,1592
91732,1503
91733,654
91734,1248
91735,763
91736,422
91737,1621
91738,1530
91739,11
91740,339
91741,1034
91742,749
91743,1739
91744,2010
91745,473
91746,445
91747,650
91748,1514
91749,616
91750,2058
91751,202
91752,1989
91753,1402
91754,90
91755,1989
91756,942
91757,1078
91758,2047
91759,1887
91760,905
91761,93
91762,1375
91763,293
91764,746
91765,515
91766,1057
91767,1166
91768,26
91769,477
91770,1177
91771,365
91772,1507
91773,1917
91774,2102
91775,1413
91776,283
91777,442
91778,2054
91779,1793
91780,1057
91781,2009
91782,1995
91783,942
91784,1307
91785,2083
91786,825
91787,136
91788,1058
91789,768
91790,2022
91791,1951
91792,861
91793,1294
91794,142
91795,1601
91796,1803
91797,1197
91798,660
91799,1829
91800,1670
91801,1828
91802,90
91803,1070
91804,1645
91805,88
91806,371
91807,1924
91808,531
91809,322
91810,1617
91811,1583
91812,227
91813,1509
91814,413
91815,1534
91816,1488
91817,1236
91818,1669
91819,433
91820,1995
91821,1587
91822,278
91823,751
91824,776
91825,421
91826,239
91827,473
91828,1616
91829,900
leaf230.txt
