leaf
10828,443
10829,815
10830,727
10831,1712
10832,1767
10833,474
10834,2003
10835,228
10836,110
10837,957
10838,1485
10839,1805
10840,71
10841,996
10842,551
10843,103
10844,2103
10845,892
10846,2011
10847,1828
10848,43
10849,641
10850,1947
10851,675
10852,1636
10853,937
10854,499
10855,2085
10856,33
10857,1760
10858,933
10859,477
10860,467
10861,1654
10862,81
10863,127
10864,17
10865,2083
10866,354
10867,127
10868,936
10869,1834
10870,1932
10871,1007
10872,723
10873,376
10874,1107
10875,723
10876,1265
10877,1016
10878,443
10879,1308
10880,1649
10881,284
10882,1976
10883,1177
10884,1220
10885,368
10886,1158
10887,1252
10888,22
10889,2081
10890,1725
10891,489
10892,1632
10893,1802
10894,617
10895,1649
10896,1782
10897,973
10898,1773
10899,612
10900,700
10901,1603
10902,1612
10903,1419
10904,1975
10905,610
10906,29
10907,1136
10908,1619
10909,473
10910,333
10911,1160
10912,759
10913,204
10914,225
10915,1970
10916,575
10917,1383
10918,1119
10919,598
10920,1361
10921,739
10922,1085
10923,886
10924,434
10925,1696
10926,422
10927,109
10928,559
10929,89
10930,721
10931,1255
10932,1690
10933,220
10934,567
10935,1561
10936,831
10937,596
10938,590
10939,336
10940,1066
10941,924
10942,1498
10943,1816
10944,1127
10945,1721
10946,1685
10947,1698
10948,1000
10949,697
10950,185
10951,246
10952,1431
10953,1267
10954,1130
10955,1859
10956,858
10957,1551
10958,1968
10959,1412
10960,1639
10961,585
10962,559
10963,1222
10964,806
10965,1123
10966,676
10967,1631
10968,1713
10969,1261
10970,1963
10971,671
10972,74
10973,1355
10974,379
10975,1200
10976,971
10977,2061
10978,791
10979,1957
10980,655
10981,977
10982,100
10983,2078
10984,131
10985,1229
10986,1834
10987,989
10988,673
10989,1702
10990,286
10991,200
10992,177
10993,846
10994,1422
10995,984
10996,1960
10997,2090
10998,502
10999,1569
11000,1247
11001,358
11002,129
11003,1320
11004,1711
11005,510
11006,409
11007,572
11008,467
11009,1198
11010,424
11011,1120
11012,62
11013,524
11014,1094
11015,191
11016,1749
11017,825
11018,1177
11019,311
11020,416
11021,1463
11022,514
11023,595
11024,197
11025,1929
11026,1571
11027,53
11028,1915
11029,2066
11030,1621
11031,1059
11032,320
11033,1747
11034,266
11035,2028
11036,150
11037,678
11038,496
11039,618
11040,1868
11041,921
11042,1732
11043,1928
11044,1441
11045,720
11046,15
11047,1084
11048,1539
11049,1191
11050,1395
11051,1950
11052,545
11053,1902
11054,438
11055,743
11056,1730
11057,2003
11058,795
11059,1543
11060,1966
11061,302
11062,491
11063,183
11064,2048
11065,759
11066,106
11067,94
11068,1432
11069,604
11070,711
11071,1196
11072,1519
11073,332
11074,1022
11075,852
11076,1052
11077,1037
11078,1926
11079,481
11080,115
11081,1216
11082,324
11083,661
11084,1017
11085,765
11086,1399
11087,639
11088,664
11089,82
11090,70
11091,524
11092,384
11093,561
11094,708
11095,328
11096,1315
11097,815
11098,422
11099,640
11100,1413
11101,1131
11102,1828
11103,825
11104,1463
11105,745
11106,1669
11107,402
11108,1773
11109,1493
11110,885
11111,1885
11112,601
11113,1207
11114,440
11115,1612
11116,1963
11117,1833
11118,139
11119,521
11120,1914
11121,207
11122,1045
11123,194
11124,769
11125,1746
11126,524
11127,2075
11128,452
11129,949
11130,611
11131,1859
11132,2069
11133,330
11134,579
11135,1428
11136,1075
11137,138
11138,1825
11139,742
11140,1629
11141,605
11142,521
11143,118
11144,1804
11145,963
11146,1727
11147,1667
11148,690
11149,1863
11150,79
11151,499
11152,2069
11153,1123
11154,694
11155,735
11156,763
11157,1215
11158,704
11159,1212
11160,51
11161,1311
11162,970
11163,16
11164,1641
11165,1543
11166,1443
11167,607
11168,1679
11169,1164
11170,1344
11171,1201
11172,1763
11173,1858
11174,1319
11175,1466
11176,716
11177,942
11178,1026
11179,1402
11180,699
11181,1103
11182,1893
11183,665
11184,113
11185,482
11186,1394
11187,876
11188,1694
11189,2091
11190,2079
11191,1743
11192,1296
11193,945
11194,1757
11195,832
11196,374
11197,1094
11198,1433
11199,2050
11200,148
11201,669
11202,1147
11203,1907
11204,421
11205,354
11206,1268
11207,1135
11208,1293
11209,182
11210,426
11211,1986
11212,1283
11213,214
11214,544
11215,1396
11216,697
11217,1931
11218,160
11219,279
11220,1917
11221,136
11222,2020
11223,1111
11224,1078
11225,1675
11226,1933
11227,1452
11228,663
leaf29.txt
