leaf
80201,886
80202,233
80203,1115
80204,1000
80205,1544
80206,921
80207,1295
80208,657
80209,618
80210,1635
80211,831
80212,1625
80213,273
80214,892
80215,336
80216,1930
80217,958
80218,1054
80219,893
80220,448
80221,705
80222,9
80223,1954
80224,364
80225,1324
80226,1697
80227,4
80228,1556
80229,1000
80230,1959
80231,126
80232,1873
80233,90
80234,1241
80235,768
80236,1633
80237,49
80238,2054
80239,178
80240,666
80241,1584
80242,1009
80243,179
80244,1854
80245,1889
80246,517
80247,1684
80248,742
80249,1566
80250,466
80251,1187
80252,160
80253,475
80254,1039
80255,526
80256,1792
80257,628
80258,529
80259,1245
80260,1620
80261,382
80262,1370
80263,1389
80264,473
80265,503
80266,46
80267,2099
80268,551
80269,2099
80270,173
80271,1212
80272,1580
80273,1179
80274,1390
80275,1331
80276,967
80277,1900
80278,911
80279,1701
80280,1362
80281,1371
80282,781
80283,1523
80284,1840
80285,1810
80286,2041
80287,1532
80288,329
80289,465
80290,669
80291,1945
80292,849
80293,2032
80294,1231
80295,1319
80296,430
80297,1276
80298,1314
80299,981
80300,1271
80301,1487
80302,80
80303,745
80304,557
80305,1471
80306,2067
80307,1518
80308,1266
80309,873
80310,1111
80311,519
80312,133
80313,1881
80314,2035
80315,1973
80316,1591
80317,1972
80318,1401
80319,1917
80320,331
80321,2061
80322,1760
80323,1179
80324,1990
80325,887
80326,386
80327,312
80328,50
80329,1699
80330,1291
80331,1321
80332,1078
80333,1370
80334,2056
80335,1630
80336,734
80337,2019
80338,1040
80339,1991
80340,789
80341,38
80342,405
80343,922
80344,1919
80345,335
80346,789
80347,1408
80348,203
80349,78
80350,1220
80351,536
80352,35
80353,876
80354,1711
80355,2023
80356,1754
80357,2093
80358,232
80359,1802
80360,1688
80361,1524
80362,1020
80363,658
80364,788
80365,973
80366,177
80367,1516
80368,888
80369,1214
80370,1403
80371,1669
80372,1250
80373,1802
80374,480
80375,1067
80376,33
80377,1265
80378,363
80379,235
80380,1342
80381,1582
80382,773
80383,1376
80384,346
80385,372
80386,1296
80387,2098
80388,362
80389,1529
80390,1796
80391,2046
80392,947
80393,711
80394,600
80395,1726
80396,1676
80397,776
80398,1135
80399,453
80400,1981
80401,427
80402,14
80403,1128
80404,123
80405,493
80406,83
80407,157
80408,1754
80409,446
80410,391
80411,993
80412,2023
80413,1162
80414,255
80415,265
80416,1534
80417,1551
80418,259
80419,1891
80420,974
80421,2055
80422,1833
80423,1908
80424,662
80425,324
80426,1532
80427,226
80428,1099
80429,558
80430,681
80431,977
80432,986
80433,694
80434,2094
80435,1107
80436,1185
80437,74
80438,1262
80439,834
80440,519
80441,1653
80442,1815
80443,438
80444,707
80445,2069
80446,705
80447,130
80448,1518
80449,967
80450,2020
80451,377
80452,918
80453,1751
80454,182
80455,1573
80456,2073
80457,1712
80458,1796
80459,1068
80460,160
80461,370
80462,2034
80463,1143
80464,1064
80465,2024
80466,139
80467,137
80468,2097
80469,1400
80470,970
80471,513
80472,946
80473,679
80474,953
80475,1648
80476,645
80477,1652
80478,1774
80479,50
80480,508
80481,1693
80482,428
80483,1422
80484,1338
80485,611
80486,889
80487,1307
80488,211
80489,579
80490,263
80491,371
80492,951
80493,194
80494,1514
80495,2003
80496,114
80497,1651
80498,35
80499,107
80500,944
80501,1005
80502,623
80503,1877
80504,1676
80505,1568
80506,1423
80507,209
80508,1114
80509,1091
80510,258
80511,1619
80512,676
80513,688
80514,934
80515,2006
80516,1293
80517,1812
80518,1210
80519,1506
80520,282
80521,1474
80522,1871
80523,1231
80524,1666
80525,1280
80526,1130
80527,1777
80528,824
80529,1165
80530,1882
80531,1759
80532,56
80533,398
80534,1535
80535,1730
80536,1962
80537,851
80538,1937
80539,973
80540,1932
80541,92
80542,480
80543,503
80544,780
80545,1409
80546,404
80547,2064
80548,1117
80549,1613
80550,1466
80551,1399
80552,980
80553,1232
80554,521
80555,534
80556,401
80557,1648
80558,203
80559,1223
80560,705
80561,2086
80562,877
80563,760
80564,379
80565,299
80566,380
80567,236
80568,1148
80569,213
80570,1207
80571,980
80572,304
80573,1684
80574,1478
80575,1085
80576,988
80577,1875
80578,1046
80579,2094
80580,1383
80581,399
80582,1389
80583,249
80584,1631
80585,1904
80586,786
80587,2026
80588,1449
80589,990
80590,1145
80591,42
80592,972
80593,2013
80594,802
80595,1349
80596,208
80597,1181
80598,1584
80599,1357
80600,1394
80601,685
leaf202.txt
