leaf
59349,435
59350,971
59351,425
59352,844
59353,440
59354,54
59355,1058
59356,1584
59357,1705
59358,1956
59359,769
59360,1354
59361,1739
59362,1693
59363,561
59364,411
59365,59
59366,833
59367,731
59368,1010
59369,1849
59370,1042
59371,1854
59372,1920
59373,460
59374,845
59375,2028
59376,574
59377,938
59378,689
59379,765
59380,1368
59381,1654
59382,1187
59383,100
59384,2089
59385,1240
59386,1156
59387,1569
59388,839
59389,1012
59390,225
59391,82
59392,642
59393,1915
59394,642
59395,1053
59396,1973
59397,1469
59398,1775
59399,878
59400,1213
59401,711
59402,628
59403,1031
59404,1167
59405,1467
59406,956
59407,1736
59408,290
59409,1640
59410,390
59411,1659
59412,1186
59413,1576
59414,1757
59415,1170
59416,710
59417,809
59418,633
59419,1544
59420,1809
59421,858
59422,1624
59423,343
59424,668
59425,155
59426,1394
59427,536
59428,1622
59429,1065
59430,1409
59431,728
59432,1767
59433,2028
59434,1751
59435,830
59436,1390
59437,600
59438,457
59439,1680
59440,127
59441,850
59442,1232
59443,1312
59444,314
59445,885
59446,371
59447,1025
59448,1686
59449,1004
59450,457
59451,1392
59452,1850
59453,2075
59454,1733
59455,411
59456,125
59457,1022
59458,949
59459,1744
59460,2076
59461,244
59462,362
59463,1740
59464,170
59465,8
59466,461
59467,1557
59468,607
59469,920
59470,1131
59471,734
59472,1760
59473,251
59474,2037
59475,2072
59476,1134
59477,303
59478,994
59479,714
59480,1304
59481,1447
59482,2098
59483,1053
59484,1418
59485,1727
59486,1462
59487,1542
59488,642
59489,296
59490,1180
59491,613
59492,544
59493,1542
59494,242
59495,713
59496,1549
59497,705
59498,160
59499,44
59500,1619
59501,1289
59502,778
59503,1273
59504,1540
59505,710
59506,1241
59507,566
59508,1016
59509,121
59510,1275
59511,206
59512,1566
59513,1268
59514,1256
59515,878
59516,891
59517,611
59518,306
59519,1527
59520,909
59521,1487
59522,28
59523,1448
59524,922
59525,269
59526,49
59527,357
59528,978
59529,207
59530,402
59531,484
59532,1497
59533,1178
59534,1753
59535,929
59536,1878
59537,890
59538,1490
59539,790
59540,1011
59541,657
59542,997
59543,466
59544,1917
59545,141
59546,1340
59547,702
59548,751
59549,1646
59550,117
59551,1653
59552,1026
59553,146
59554,995
59555,1936
59556,416
59557,1042
59558,190
59559,1388
59560,1247
59561,594
59562,1866
59563,635
59564,1766
59565,1518
59566,1557
59567,1543
59568,293
59569,940
59570,220
59571,1301
59572,1589
59573,1214
59574,1763
59575,1403
59576,1354
59577,1000
59578,2097
59579,2096
59580,534
59581,110
59582,1645
59583,1554
59584,254
59585,529
59586,1386
59587,673
59588,1566
59589,1575
59590,2053
59591,705
59592,59
59593,1816
59594,1336
59595,1821
59596,1229
59597,786
59598,1259
59599,1523
59600,1718
59601,1481
59602,717
59603,1201
59604,586
59605,370
59606,495
59607,1932
59608,1366
59609,488
59610,1924
59611,1893
59612,600
59613,1466
59614,1344
59615,855
59616,1988
59617,624
59618,1523
59619,1451
59620,87
59621,1472
59622,44
59623,145
59624,1184
59625,1378
59626,1964
59627,300
59628,53
59629,1121
59630,1819
59631,1768
59632,491
59633,430
59634,865
59635,1076
59636,802
59637,1355
59638,904
59639,57
59640,1837
59641,724
59642,1949
59643,329
59644,78
59645,1189
59646,1183
59647,2064
59648,1804
59649,597
59650,1411
59651,1890
59652,2060
59653,1455
59654,2034
59655,1139
59656,726
59657,1893
59658,1440
59659,778
59660,912
59661,1155
59662,437
59663,1399
59664,1582
59665,1297
59666,361
59667,272
59668,545
59669,1263
59670,328
59671,274
59672,1979
59673,175
59674,607
59675,2055
59676,1363
59677,1782
59678,2016
59679,1065
59680,269
59681,1323
59682,851
59683,226
59684,670
59685,781
59686,1364
59687,1390
59688,569
59689,697
59690,56
59691,1477
59692,1844
59693,492
59694,767
59695,1323
59696,1783
59697,1127
59698,1595
59699,220
59700,278
59701,1920
59702,497
59703,155
59704,2094
59705,1102
59706,106
59707,1353
59708,779
59709,18
59710,305
59711,1049
59712,1341
59713,1155
59714,1274
59715,2002
59716,1927
59717,530
59718,1288
59719,389
59720,1224
59721,1343
59722,1860
59723,967
59724,1828
59725,521
59726,177
59727,1511
59728,1646
59729,1770
59730,1729
59731,1921
59732,1588
59733,118
59734,2074
59735,1578
59736,1218
59737,77
59738,826
59739,1989
59740,94
59741,1130
59742,934
59743,1434
59744,174
59745,95
59746,1332
59747,2101
59748,627
59749,511
leaf150.txt
