leaf
124311,379
124312,1994
124313,1080
124314,1241
124315,1524
124316,1160
124317,1439
124318,1496
124319,1242
124320,1439
124321,435
124322,700
124323,1490
124324,1736
124325,896
124326,2055
124327,1015
124328,1835
124329,446
124330,941
124331,830
124332,1619
124333,842
124334,1008
124335,547
124336,1694
124337,1276
124338,1907
124339,1818
124340,730
124341,1363
124342,93
124343,620
124344,332
124345,1333
124346,31
124347,1493
124348,664
124349,1526
124350,627
124351,2095
124352,1954
124353,1323
124354,1480
124355,1587
124356,104
124357,1430
124358,492
124359,1938
124360,1870
124361,1429
124362,664
124363,1384
124364,159
124365,1664
124366,1924
124367,1848
124368,834
124369,1730
124370,1565
124371,1558
124372,991
124373,1658
124374,67
124375,1319
124376,886
124377,97
124378,703
124379,1544
124380,1621
124381,1325
124382,1534
124383,1472
124384,538
124385,907
124386,953
124387,643
124388,223
124389,1440
124390,476
124391,2094
124392,761
124393,1137
124394,1374
124395,920
124396,694
124397,1196
124398,662
124399,1523
124400,821
124401,116
124402,975
124403,1799
124404,1772
124405,1039
124406,1017
124407,549
124408,1134
124409,1713
124410,2085
124411,647
124412,932
124413,1516
124414,6
124415,1466
124416,308
124417,959
124418,2100
124419,535
124420,284
124421,472
124422,524
124423,1046
124424,1606
124425,1892
124426,1954
124427,189
124428,987
124429,511
124430,1710
124431,1796
124432,629
124433,575
124434,1496
124435,290
124436,1610
124437,399
124438,841
124439,637
124440,4
124441,823
124442,1278
124443,936
124444,225
124445,1283
124446,287
124447,536
124448,129
124449,283
124450,1070
124451,415
124452,757
124453,1590
124454,1459
124455,251
124456,1378
124457,1308
124458,441
124459,251
124460,1813
124461,43
124462,2047
124463,334
124464,618
124465,1438
124466,629
124467,116
124468,1832
124469,1464
124470,752
124471,1836
124472,174
124473,2021
124474,666
124475,399
124476,1202
124477,955
124478,937
124479,1330
124480,1236
124481,1996
124482,1742
124483,1985
124484,1484
124485,1094
124486,131
124487,754
124488,290
124489,573
124490,1008
124491,2104
124492,616
124493,950
124494,333
124495,1229
124496,273
124497,963
124498,1344
124499,2
124500,312
124501,2088
124502,1837
124503,488
124504,2006
124505,395
124506,889
124507,1104
124508,1346
124509,1815
124510,322
124511,472
124512,1710
124513,2061
124514,350
124515,1086
124516,1052
124517,483
124518,1832
124519,1341
124520,1055
124521,734
124522,1341
124523,1664
124524,1676
124525,1673
124526,787
124527,1946
124528,525
124529,19
124530,1947
124531,840
124532,3
124533,1683
124534,1325
124535,2009
124536,2074
124537,101
124538,1011
124539,1316
124540,1915
124541,1331
124542,1782
124543,1522
124544,1288
124545,28
124546,498
124547,227
124548,510
124549,223
124550,1568
124551,1560
124552,958
124553,802
124554,1118
124555,523
124556,363
124557,1894
124558,363
124559,891
124560,1914
124561,206
124562,1723
124563,1917
124564,1885
124565,942
124566,1822
124567,1855
124568,1042
124569,727
124570,1068
124571,852
124572,2049
124573,746
124574,260
124575,1234
124576,774
124577,760
124578,1462
124579,1279
124580,985
124581,923
124582,733
124583,1930
124584,1718
124585,1842
124586,347
124587,2078
124588,1637
124589,713
124590,864
124591,1448
124592,920
124593,478
124594,1259
124595,700
124596,1415
124597,980
124598,449
124599,344
124600,1699
124601,1515
124602,1195
124603,1645
124604,150
124605,1456
124606,772
124607,922
124608,103
124609,120
124610,90
124611,1087
124612,1043
124613,822
124614,914
124615,653
124616,558
124617,1258
124618,627
124619,85
124620,1964
124621,1485
124622,1531
124623,779
124624,1955
124625,682
124626,1474
124627,1266
124628,1655
124629,1917
124630,1610
124631,1247
124632,1327
124633,697
124634,785
124635,1477
124636,41
124637,1550
124638,284
124639,145
124640,1669
124641,373
124642,1229
124643,604
124644,1194
124645,30
124646,1251
124647,1747
124648,1288
124649,1869
124650,1828
124651,1147
124652,1249
124653,1254
124654,1917
124655,1102
124656,1929
124657,1286
124658,256
124659,1482
124660,1100
124661,1862
124662,620
124663,314
124664,453
124665,1399
124666,1787
124667,494
124668,843
124669,2070
124670,639
124671,401
124672,340
124673,1859
124674,1006
124675,1533
124676,1888
124677,144
124678,1174
124679,1073
124680,2012
124681,900
124682,108
124683,1158
124684,43
124685,2024
124686,149
124687,1971
124688,1207
124689,404
124690,1348
124691,195
124692,162
124693,1959
124694,512
124695,616
124696,1253
124697,192
124698,1106
124699,2088
124700,159
124701,1738
124702,384
124703,500
124704,1496
124705,1386
124706,2026
124707,1279
124708,1530
124709,1097
124710,239
124711,1438
leaf312.txt
