leaf
122306,2
122307,1187
122308,26
122309,2088
122310,231
122311,205
122312,536
122313,165
122314,809
122315,1347
122316,1327
122317,1734
122318,1289
122319,1157
122320,173
122321,1583
122322,1680
122323,940
122324,1910
122325,1198
122326,1252
122327,2049
122328,843
122329,1879
122330,712
122331,323
122332,65
122333,1037
122334,289
122335,613
122336,1115
122337,290
122338,1791
122339,1140
122340,274
122341,2022
122342,1345
122343,813
122344,83
122345,42
122346,48
122347,1409
122348,1774
122349,1337
122350,457
122351,1944
122352,814
122353,28
122354,780
122355,620
122356,1225
122357,2023
122358,564
122359,2059
122360,1800
122361,1271
122362,278
122363,1863
122364,196
122365,571
122366,368
122367,1310
122368,864
122369,56
122370,339
122371,1137
122372,2077
122373,1683
122374,1941
122375,56
122376,1724
122377,1989
122378,1465
122379,1394
122380,1221
122381,1915
122382,1235
122383,2026
122384,1942
122385,2005
122386,540
122387,1065
122388,1924
122389,1101
122390,1021
122391,1625
122392,260
122393,1297
122394,1383
122395,458
122396,1861
122397,1749
122398,1764
122399,621
122400,1801
122401,2101
122402,1751
122403,1775
122404,1680
122405,1589
122406,1829
122407,1297
122408,1475
122409,1189
122410,584
122411,587
122412,1004
122413,1811
122414,508
122415,840
122416,1715
122417,1048
122418,1894
122419,1537
122420,36
122421,812
122422,1054
122423,295
122424,2101
122425,325
122426,755
122427,1858
122428,2071
122429,410
122430,370
122431,1770
122432,406
122433,15
122434,1443
122435,2082
122436,1605
122437,1168
122438,1276
122439,973
122440,245
122441,1852
122442,1553
122443,1246
122444,1562
122445,2055
122446,2077
122447,1171
122448,1001
122449,1868
122450,600
122451,1034
122452,575
122453,1649
122454,1329
122455,571
122456,1969
122457,2075
122458,322
122459,1937
122460,380
122461,695
122462,1606
122463,790
122464,710
122465,942
122466,768
122467,203
122468,2100
122469,2035
122470,1173
122471,241
122472,1784
122473,620
122474,1489
122475,1242
122476,571
122477,1462
122478,300
122479,1564
122480,1225
122481,902
122482,489
122483,1793
122484,439
122485,1811
122486,256
122487,302
122488,1783
122489,581
122490,136
122491,60
122492,1272
122493,1739
122494,849
122495,1974
122496,573
122497,1611
122498,74
122499,569
122500,1542
122501,1245
122502,812
122503,1221
122504,1857
122505,188
122506,351
122507,320
122508,1649
122509,656
122510,1880
122511,767
122512,1552
122513,263
122514,452
122515,1986
122516,2074
122517,711
122518,185
122519,1754
122520,1287
122521,319
122522,1810
122523,450
122524,2056
122525,554
122526,318
122527,524
122528,54
122529,391
122530,1091
122531,1593
122532,1636
122533,1894
122534,707
122535,1388
122536,2081
122537,1059
122538,1708
122539,1626
122540,1709
122541,1488
122542,279
122543,1153
122544,1748
122545,736
122546,1036
122547,1719
122548,1441
122549,1218
122550,1368
122551,621
122552,1537
122553,1076
122554,1068
122555,1491
122556,1626
122557,1384
122558,2007
122559,1677
122560,1773
122561,997
122562,1165
122563,1302
122564,785
122565,1864
122566,584
122567,762
122568,819
122569,182
122570,275
122571,417
122572,1667
122573,559
122574,1568
122575,1309
122576,1289
122577,494
122578,924
122579,623
122580,1709
122581,180
122582,1238
122583,1139
122584,1254
122585,194
122586,519
122587,773
122588,1578
122589,421
122590,338
122591,1245
122592,1413
122593,1504
122594,438
122595,87
122596,1262
122597,1022
122598,848
122599,2071
122600,1201
122601,1123
122602,383
122603,761
122604,1677
122605,1947
122606,2062
122607,861
122608,334
122609,882
122610,1478
122611,2040
122612,1060
122613,607
122614,1076
122615,202
122616,801
122617,1591
122618,976
122619,266
122620,2007
122621,1311
122622,1513
122623,1316
122624,706
122625,1944
122626,1402
122627,1960
122628,862
122629,138
122630,1928
122631,2053
122632,1258
122633,207
122634,711
122635,830
122636,51
122637,669
122638,1683
122639,385
122640,1545
122641,1054
122642,321
122643,494
122644,1656
122645,1395
122646,697
122647,344
122648,880
122649,1666
122650,615
122651,782
122652,871
122653,14
122654,2090
122655,1571
122656,1958
122657,1386
122658,1428
122659,715
122660,1524
122661,1251
122662,665
122663,674
122664,1459
122665,1370
122666,1500
122667,1509
122668,2030
122669,1075
122670,1888
122671,1472
122672,16
122673,105
122674,1958
122675,1670
122676,1501
122677,550
122678,2010
122679,266
122680,105
122681,519
122682,1049
122683,977
122684,533
122685,1035
122686,436
122687,385
122688,308
122689,1857
122690,1099
122691,1827
122692,1007
122693,1757
122694,394
122695,351
122696,1023
122697,1887
122698,1855
122699,950
122700,859
122701,1643
122702,306
122703,874
122704,1746
122705,162
122706,433
leaf307.txt
