leaf
115088,1329
115089,739
115090,1143
115091,777
115092,1376
115093,910
115094,736
115095,703
115096,1105
115097,260
115098,1541
115099,1462
115100,167
115101,646
115102,653
115103,1098
115104,1840
115105,669
115106,1686
115107,197
115108,1346
115109,608
115110,876
115111,1753
115112,1319
115113,841
115114,190
115115,1397
115116,1079
115117,1839
115118,1739
115119,296
115120,472
115121,777
115122,1073
115123,1843
115124,1678
115125,1798
115126,439
115127,676
115128,2059
115129,1975
115130,25
115131,121
115132,514
115133,677
115134,1217
115135,247
115136,1341
115137,797
115138,445
115139,580
115140,1399
115141,1318
115142,223
115143,611
115144,47
115145,413
115146,2000
115147,1124
115148,149
115149,1637
115150,1420
115151,621
115152,299
115153,380
115154,355
115155,1975
115156,75
115157,798
115158,545
115159,29
115160,668
115161,570
115162,151
115163,1178
115164,1244
115165,1365
115166,1425
115167,476
115168,51
115169,1864
115170,1055
115171,1450
115172,1079
115173,1276
115174,2051
115175,1124
115176,1687
115177,1948
115178,137
115179,1830
115180,1481
115181,1555
115182,343
115183,1776
115184,1932
115185,702
115186,1650
115187,2006
115188,1496
115189,85
115190,2035
115191,50
115192,655
115193,81
115194,1227
115195,1890
115196,1446
115197,543
115198,259
115199,1497
115200,300
115201,1313
115202,838
115203,1377
115204,480
115205,786
115206,391
115207,58
115208,630
115209,529
115210,1886
115211,2100
115212,2078
115213,126
115214,1773
115215,1906
115216,828
115217,1317
115218,1808
115219,210
115220,1401
115221,1741
115222,259
115223,2047
115224,1819
115225,1487
115226,1833
115227,1161
115228,2022
115229,2093
115230,548
115231,219
115232,1301
115233,1381
115234,1595
115235,1776
115236,56
115237,1984
115238,1831
115239,682
115240,406
115241,1618
115242,678
115243,380
115244,1741
115245,342
115246,183
115247,460
115248,1658
115249,1991
115250,672
115251,953
115252,1630
115253,933
115254,896
115255,1344
115256,305
115257,624
115258,394
115259,223
115260,613
115261,944
115262,443
115263,1905
115264,211
115265,2034
115266,1580
115267,265
115268,1913
115269,1307
115270,950
115271,214
115272,819
115273,1623
115274,598
115275,450
115276,1960
115277,781
115278,912
115279,1515
115280,667
115281,1577
115282,354
115283,185
115284,398
115285,1247
115286,1529
115287,706
115288,1863
115289,1918
115290,931
115291,368
115292,756
115293,1370
115294,170
115295,969
115296,1300
115297,1748
115298,1232
115299,1110
115300,951
115301,70
115302,1324
115303,1760
115304,1690
115305,1913
115306,103
115307,1547
115308,589
115309,1015
115310,956
115311,1251
115312,482
115313,1307
115314,1436
115315,881
115316,445
115317,858
115318,1580
115319,203
115320,670
115321,399
115322,573
115323,1421
115324,1766
115325,743
115326,275
115327,963
115328,379
115329,1509
115330,2062
115331,1328
115332,1576
115333,1281
115334,985
115335,1160
115336,1091
115337,1086
115338,599
115339,1676
115340,2090
115341,1548
115342,822
115343,468
115344,749
115345,146
115346,1344
115347,1191
115348,1003
115349,819
115350,1393
115351,1665
115352,1215
115353,1958
115354,981
115355,878
115356,596
115357,1254
115358,1829
115359,977
115360,655
115361,1787
115362,192
115363,120
115364,967
115365,1174
115366,1279
115367,2048
115368,148
115369,1870
115370,1620
115371,134
115372,1315
115373,329
115374,602
115375,2054
115376,475
115377,1938
115378,1142
115379,1473
115380,653
115381,425
115382,1032
115383,1860
115384,277
115385,2001
115386,633
115387,875
115388,1151
115389,353
115390,1840
115391,1799
115392,36
115393,2031
115394,1918
115395,1003
115396,1101
115397,1093
115398,946
115399,1247
115400,861
115401,455
115402,1379
115403,64
115404,786
115405,1974
115406,13
115407,1257
115408,1808
115409,1154
115410,623
115411,353
115412,1577
115413,1649
115414,109
115415,1851
115416,1546
115417,742
115418,622
115419,589
115420,1094
115421,353
115422,279
115423,1129
115424,279
115425,94
115426,19
115427,1379
115428,1187
115429,964
115430,518
115431,2039
115432,1415
115433,1891
115434,2100
115435,89
115436,1763
115437,9
115438,1345
115439,1470
115440,1164
115441,1960
115442,1818
115443,635
115444,1505
115445,1926
115446,377
115447,943
115448,563
115449,1000
115450,1527
115451,1652
115452,1350
115453,1802
115454,674
115455,1630
115456,1895
115457,691
115458,903
115459,981
115460,1650
115461,1417
115462,914
115463,958
115464,1204
115465,911
115466,1045
115467,863
115468,920
115469,277
115470,219
115471,2073
115472,135
115473,2037
115474,604
115475,1638
115476,1859
115477,982
115478,470
115479,314
115480,1969
115481,1990
115482,1962
115483,1215
115484,1692
115485,531
115486,739
115487,1484
115488,1219
leaf289.txt
